"Open Houses","Photo","MLS","AR","S","Address","City","BR","Baths(FTHQ)","SqFt","Lot Sz","YB","LP","SP","Lease Terms","Furnished","DOM"
"","25","24-427101","11","LD","38   20th Ave #A","Venice","2","2.00 (2 0 0 0)","","1,000","","$4,500","$4,500","1+Year","Unfurnished","34"
"","11","25522961","11","LD","1531   Cabrillo Ave #3","Venice","2","2.00 (2 0 0 0)","800","8,238","1979","$4,500","$4,500","1+Year,24 Months,12 Months","Unfurnished","69"
"","30","25558345","11","LD","2322   Ocean Ave ","Venice","2","1.00 (1 0 0 0)","","0","","$4,500","$4,500","1+Year","Unfurnished","26"
"","22","24-472827","11","LD","1203   Cabrillo Ave ","Venice","2","1.00 (1 0 0 0)","660","2,550","1949","$4,500","$4,500","1+Year","Unfurnished","27"
"","12","24-470217","11","LD","2523   ABBOT KINNEY BLVD #LOWER","VENICE","3","2.00 (1 0 1 0)","1,269","4,055","1960","$4,500","$4,500","1+Year","Unfurnished","36"
"","14","24-459329","11","LD","4   20th AVE #303","VENICE","1","2.00 (1 0 1 0)","1,000","5,040","1973","$4,500","$4,500","1+Year","Unfurnished","12"
"","37","24-463821","11","LD","817   Broadway St #817","Venice","2","1.00 (1 0 0 0)","625","1,600","1926","$4,500","$4,500","1-Year","Unfurnished","37"
"","13","25-483267","11","LD","116   Thornton Pl #A","Venice","2","2.00 (2 0 0 0)","0","1,826","1964","$4,500","$4,500","Negotiable","Both","9"
"","6","24-471073","11","LD","635   Westminster Ave #3","Venice","2","1.00 (1 0 0 0)","825","5,211","1963","$4,500","$4,400","1+Year","Unfurnished","33"
"","21","25494911","11","LD","248   Bernard Ave #B","Venice","1","1.00 (1 0 0 0)","725","4,233","2015","$4,500","$4,600","1+Year","Both","20"
"","1","25509217","11","LD","1603   Oakwood Ave #B","Venice","2","1.00 (1 0 0 0)","900","3,669","1968","$4,550","$4,300","1+Year","Unfurnished","6"
"","19","24-401053","11","LD","109   PARK PL #3","VENICE","2","2.00 (2 0 0 0)","1,100","2,265","1911","$4,550","$4,550","1+Year","Unfurnished","12"
"","23","SB25077658MR","11","LD","14   Ozone AVE #4","VENICE","2","2.00 (1 1 0 0)","1,110","3,216","1973","$4,550","$4,450","Negotiable","","26"
"","17","24-425775","11","LD","656   Indiana Ave #3","Venice","3","1.00 (1 0 0 0)","1,100","5,281","1962","$4,555","$4,555","1+Year","Unfurnished","80"
"","52","24-376223","11","LD","573  E Grand Blvd ","Venice","1","2.00 (1 1 0 0)","","3,634","1916","$4,595","$4,595","1+Year","Unfurnished","108"
"","13","25513005","11","LD","219   3rd Ave #1/2","Venice","2","2.00 (2 0 0 0)","780","6,386","1953","$4,600","$4,700","1+Year","Unfurnished","12"
"","20","25500735","11","LD","222   4th Ave ","Venice","1","1.00 (1 0 0 0)","800","4,176","1940","$4,600","$4,600","1+Year","Unfurnished","19"
"","18","24-460457","11","LD","2500   Abbot Kinney Blvd #24","Venice","2","3.00 (1 1 1 0)","878","23,440","1985","$4,650","$4,650","1+Year,1-Year","Furnished","26"
"","12","24-455457","11","LD","1401   Innes Pl #B","Venice","2","1.00 (1 0 0 0)","792","2,405","1955","$4,650","$4,500","1+Year","Both","160"
"","22","SB25065148MR","11","LD","506   Boccaccio AVE #B","VENICE","2","2.00 (2 0 0 0)","1,100","2,504","1991","$4,658","$4,658","1+Year,1-Year,Negotiable","Unfurnished","15"
"","37","24-439065","11","LD","105   Park Pl ","Venice","3","1.00 (1 0 0 0)","1,000","2,382","1906","$4,695","$4,695","1+Year","Unfurnished","16"
"","22","24-385547","11","LD","40   18Th Ave #3","Venice","2","1.00 (1 0 0 0)","1,000","2,841","1970","$4,695","$4,695","1+Year","Unfurnished","29"
"","13","24-459971","11","LD","2207   Brenta Pl #2","Venice","3","2.00 (2 0 0 0)","1,328","7,643","1991","$4,700","$4,700","1+Year","Unfurnished","105"
"","18","25528231","11","LD","1046   Princeton Dr #118","Venice","2","1.00 (1 0 0 0)","1,500","46,277","2010","$4,700","$4,700","1+Year,Negotiable,12 Months","Unfurnished","21"
"","11","25518897","11","LD","326   4TH AVE #B","VENICE","1","1.00 (1 0 0 0)","","5,270","1940","$4,750","$4,850","1+Year","Unfurnished","13"
"","22","25-485375","11","LD","634   Broadway St #2","Venice","3","2.00 (2 0 0 0)","1,000","5,199","1959","$4,750","$4,750","1-Year","Unfurnished","10"
"","26","24-437099","11","LD","41   29Th Ave #1","Venice","2","2.00 (2 0 0 0)","950","2,677","1972","$4,750","$4,750","1+Year","Unfurnished","19"
"","24","25563913","11","LD","2016   Lincoln Blvd ","Venice","1","2.00 (2 0 0 0)","1,899","3,500","1950","$4,750","$4,650","1+Year","Unfurnished","21"
"","14","24-344811","11","LD","804   Pacific Ave  #1/2","Venice","2","2.00 (1 1 0 0)","996","2,386","","$4,795","$4,795","1+Year","Unfurnished","95"
"","23","24-439143","11","LD","845   Brooks Ave #1","Venice","3","2.00 (2 0 0 0)","1,204","7,387","1989","$4,800","$4,800","1+Year","Unfurnished","81"
"","15","24-462635","11","LD","320   Indiana AVE #B","VENICE","1","2.00 (1 1 0 0)","1,464","25,000","","$4,850","$4,850","1+Year","Unfurnished","22"
"","17","25505917","11","LD","2918   Grand Canal  #1/2","VENICE","2","1.00 (1 0 0 0)","733","2,834","1948","$4,850","$4,850","1+Year","Unfurnished","11"
"","14","24-448673","11","LD","245   Main St #211","Venice","2","2.00 (2 0 0 0)","1,188","73,400","1989","$4,900","$4,900","1-Year,1+Year","Unfurnished","8"
"","37","24-424023","11","LD","825   Broadway St #4","Venice","3","2.00 (2 0 0 0)","1,116","5,203","1966","$4,900","$4,900","1-Year","Unfurnished","15"
"","25","24-416473","11","LD","238   HORIZON AVE ","VENICE","2","1.00 (1 0 0 0)","1,121","2,850","1913","$4,950","$4,950","1+Year,1-Year","Unfurnished","15"
"","1","25500893","11","LD","1781   Washington Way #1/2","Venice","2","1.00 (1 0 0 0)","1,200","4,567","1952","$4,950","$4,950","1+Year","Unfurnished","0"
"","22","25501957","11","LD","8   Brooks Ave #2","Venice","1","1.00 (1 0 0 0)","1,150","6,558","1921","$4,950","$4,950","1-Year","Unfurnished","41"
"","19","25521707","11","LD","621   Rose Ave ##B","Venice","2","1.00 (1 0 0 0)","900","3,551","1954","$4,995","$4,900","1+Year,6 Months,Negotiable","Both","25"
"","12","24-385143","11","LD","800   Hampton DR #H","VENICE","1","3.00 (1 1 1 0)","1,554","25,000","","$4,995","$4,995","1+Year","Unfurnished","135"
"","24","24-399885","11","LD","2016   Lincoln Blvd ","Venice","1","2.00 (2 0 0 0)","1,899","3,500","1950","$4,995","$4,900","1+Year","Unfurnished","16"
"","13","24-438462","11","LD","344   Indiana Ave #B","Venice","1","2.00 (1 0 1 0)","1,062","5,283","1990","$5,000","$5,200","Other,1+Year,Negotiable,1-Year,6 Months","Both","14"
"","15","24-465141","11","LD","717   Brooks Ave ","Venice","2","1.00 (1 0 0 0)","1,000","5,205","1952","$5,000","$5,000","12 Months,1+Year","Both","14"
"","10","25525489","11","LD","800   Hampton DR #B","VENICE","1","3.00 (1 1 1 0)","1,602","25,000","","$5,100","$5,100","1+Year","Unfurnished","35"
"","29","25555881","11","LD","100  S Venice Blvd #14","Venice","2","2.00 (2 0 0 0)","990","6,641","1973","$5,115","$4,850","1+Year,1-Year,12 Months","Unfurnished","34"
"","17","25547679","11","LD","2341   Beach Ave ","Venice","2","1.00 (1 0 0 0)","700","2,699","1921","$5,200","$5,200","1+Year","Unfurnished","17"
"","27","25527709","11","LD","2224   Penmar Ave ","Venice","2","3.00 (2 0 1 0)","1,852","6,338","2004","$5,200","$5,200","1+Year","Unfurnished","7"
"","20","24-460219","11","LD","331   Brooks Ave #3","Venice","2","1.00 (1 0 0 0)","900","5,000","1963","$5,200","$5,200","12 Months","Unfurnished","10"
"","26","25-489578","11","LD","11   24th Ave #2","Venice","2","2.00 (0 2 0 0)","","2,639","1964","$5,200","$5,500","1+Year,1-Year,6 Months","Both","64"
"","34","25-489875","11","LD","11   24th Ave #3","Venice","2","2.00 (0 2 0 0)","","2,639","1964","$5,200","$5,200","1+Year,1-Year,6 Months","Both","60"
"","20","25527105","11","LD","615   Hampton Dr #A103","Venice","1","1.00 (1 0 0 0)","1,037","19,312","2004","$5,240","$5,240","1-Year","Furnished","14"
"","1","24-357436","11","LD","35   Ozone AVE #3","VENICE","2","2.00 (2 0 0 0)","1,517","3,000","1964","$5,247","$5,475","1+Year","Unfurnished","82"
"","19","24-408774","11","LD","615   HAMPTON DR #A201","VENICE","0","2.00 (2 0 0 0)","1,610","19,307","2004","$5,250","$5,250","1+Year","Unfurnished","87"
"","15","24-422537","11","LD","41   Sunset Ave #204","Venice","2","2.00 (1 1 0 0)","1,101","7,343","1980","$5,250","$5,250","1+Year","Unfurnished","18"
"","30","25534495","11","LD","615   Hampton Dr #A304","Venice","1","1.00 (1 0 0 0)","946","19,312","2004","$5,250","$5,250","1+Year,Negotiable,1-Year","Furnished","37"
"","17","25-485623","11","LD","8   Brooks Ave #3","Venice","1","1.00 (1 0 0 0)","1,150","6,560","2006","$5,250","$4,950","1-Year","Unfurnished","32"
"","12","25-481047","11","LD","604   Venezia Ave #3","Venice","2","1.00 (1 0 0 0)","800","5,315","1951","$5,250","$5,250","1-Year","Furnished","48"
"","15","25537313","11","LD","326   INDIANA AVE #A","VENICE","1","2.00 (1 1 0 0)","1,330","5,002","1981","$5,295","$5,295","1+Year","Unfurnished","30"
"","18","24-402177","11","LD","717   Crestmoore Pl ","Venice","2","2.00 (1 0 1 0)","1,200","4,200","1978","$5,295","$5,295","1+Year","Unfurnished","63"
"","40","SB25041594MR","11","LD","2429   Ocean AVE ","VENICE","2","2.00 (2 0 0 0)","1,250","2,701","1970","$5,349","$5,250","1-Year","Unfurnished","4"
"","30","24-400857","11","LD","638   Brooks AVE #B","VENICE","3","1.00 (1 0 0 0)","","4,993","1926","$5,500","$5,500","1+Year","Unfurnished","8"
"","21","24-423105","11","LD","8   Brooks Ave #6","Venice","1","1.00 (1 0 0 0)","900","6,558","1921","$5,500","$5,500","1-Year","Unfurnished","36"
"","22","24-438559","11","LD","31   29th Ave #3","Venice","3","2.00 (2 0 0 0)","1,300","2,641","1969","$5,500","$5,500","1+Year","Unfurnished","40"
"","8","24-448293","11","LD","8   Brooks Ave #6","Venice","1","1.00 (1 0 0 0)","975","6,560","2006","$5,500","$5,500","1-Year","Unfurnished","13"
"","17","24-455885","11","LD","545   San Juan Ave ","Venice","3","2.00 (2 0 0 0)","975","5,230","1963","$5,500","$5,500","1+Year","Unfurnished","28"
"","1","25521647","11","LD","667   Brooks Ave #3","Venice","2","2.00 (2 0 0 0)","1,200","5,260","1926","$5,500","$5,500","1+Year","Unfurnished","120"
"","16","25516571","11","LD","615   Hampton Dr #B303","Venice","1","2.00 (2 0 0 0)","1,358","11,552","2004","$5,600","$5,000","Season,Other","Furnished","8"
"","31","24-448065","11","LD","607   Indiana AVE ","VENICE","2","2.00 (1 1 0 0)","","5,017","","$5,600","$5,600","1+Year,Negotiable","Unfurnished","16"
"","18","24-403351","11","LD","11   Sunset Ave ","Venice","2","2.00 (2 0 0 0)","1,307","3,083","1968","$5,600","$6,200","Other,Negotiable","Unfurnished","13"
"","15","24-471071","11","LD","2425   OCEAN AVE #1","VENICE","2","2.00 (2 0 0 0)","1,200","2,701","1970","$5,605","$5,605","1+Year","Unfurnished","31"
"","43","25534531","11","LD","17   Sunset Ave #2","Venice","2","1.00 (1 0 0 0)","800","3,664","1965","$5,700","$5,700","1+Year,12 Months","Both","86"
"","18","25-484401","11","LD","545   San Juan Unit #4 Ave ","Venice","3","2.00 (2 0 0 0)","975","5,230","1963","$5,750","$5,750","1+Year","Unfurnished","39"
"","16","24-445599","11","LD","212   4th AVE ","VENICE","3","2.00 (2 0 0 0)","1,400","4,187","1960","$5,750","$5,750","1+Year","Unfurnished","9"
"","7","24-421671","11","LD","315   Vernon Ave #319 1/2 A","Venice","3","2.00 (2 0 0 0)","1,200","6,005","1922","$5,800","$5,800","1+Year","Unfurnished","4"
"","30","24-470667","11","LD","17   Sunset Ave #1","Venice","2","1.00 (1 0 0 0)","800","3,664","1965","$5,800","$5,600","1-Year,Negotiable","Both","71"
"","19","24-465017","11","LD","34   18th Ave #1","Venice","2","2.00 (2 0 0 0)","1,205","2,642","1969","$5,895","$5,850","1+Year","Unfurnished","98"
"","22","25505357","11","LD","2324   Louella Ave ","Venice","3","2.00 (2 0 0 0)","1,372","6,110","1921","$5,900","$5,900","1-Year","Unfurnished","15"
"","26","25531663","11","LD","8   Brooks Ave #13","Venice","1","1.00 (1 0 0 0)","975","6,560","2007","$5,950","$5,950","1+Year","Unfurnished","43"
"","43","24-423113","11","LD","8   Brooks Ave #13","Venice","1","1.00 (1 0 0 0)","975","6,558","1921","$5,950","$5,500","1-Year","Unfurnished","143"
"","15","24-458863","11","LD","31   Breeze Ave #C","Venice","2","2.00 (2 0 0 0)","1,000","3,140","1910","$5,950","$5,800","1+Year","Both","32"
"","28","24-398885","11","LD","8   Brooks Ave #1","Venice","2","1.00 (1 0 0 0)","1,350","6,560","2006","$5,950","$5,500","1-Year","Unfurnished","111"
"","16","24-389829","11","LD","28   CLUBHOUSE AVE #Lower","VENICE","2","2.00 (2 0 0 0)","1,600","3,149","","$5,995","$6,600","1+Year,1-Year","Unfurnished","5"
"","21","25557613","11","LD","2458   Glencoe Ave ","Venice","3","2.00 (1 1 0 0)","1,419","5,845","1924","$5,995","$5,995","1+Year","Both","13"
"","17","25558639","11","LD","614   6th Ave #3","Venice","3","2.00 (2 0 0 0)","1,500","5,662","1964","$5,995","$6,000","1+Year","Unfurnished","12"
"","22","24-358909","11","LD","40  S Venice Blvd #3","Venice","3","2.00 (2 0 0 0)","1,400","4,415","1977","$5,999","$6,000","1+Year,12 Months","Unfurnished","59"
"","38","24-369329","11","LD","235   Main St #317","Venice","2","3.00 (2 0 1 0)","1,366","73,407","1989","$6,000","$6,000","1-Year,1+Year","Unfurnished","79"
"","31","24-396165","11","LD","17   Sunset Ave #4","Venice","2","1.00 (1 0 0 0)","800","3,664","1965","$6,000","$6,000","1+Year,6 Months,Negotiable","Both","297"
"","28","25534383","11","LD","312   Market St ","Venice","2","2.00 (2 0 0 0)","0","2,848","1938","$6,000","$6,500","1+Year,1-Year","Unfurnished","4"
"","17","25541915","11","LD","440   Howland Canal  #1","Venice","1","1.00 (1 0 0 0)","900","2,850","1924","$6,000","$5,500","Negotiable","Furnished","67"
"","48","24-395833","11","LD","17   Sunset Ave #2","Venice","2","1.00 (1 0 0 0)","800","3,664","1965","$6,150","$6,000","1+Year,1-Year,12 Months,Month-to-Month,Negotiable,Other,Season","Both","130"
"","30","24-375395","11","LD","410   Brooks Ave ","Venice","2","3.00 (3 0 0 0)","1,877","5,202","1992","$6,250","$6,250","1+Year","Unfurnished","35"
"","12","24-381311","11","LD","615   Hampton Dr #A109","Venice","1","2.00 (1 0 1 0)","1,532","19,307","2004","$6,250","$5,900","1+Year","Unfurnished","57"
"","6","24-422283","11","LD","1531   Cabrillo Ave #1","Venice","3","3.00 (2 0 1 0)","1,700","8,238","1979","$6,250","$6,000","1+Year,24 Months","Unfurnished","27"
"","25","24-470499","11","LD","660   Rose AVE #4","VENICE","1","2.00 (2 0 0 0)","1,450","5,795","2002","$6,450","$6,450","1+Year","Unfurnished","89"
"","14","24-392775","11","LD","606   Victoria Ave #A","Venice","3","2.00 (2 0 0 0)","1,191","4,001","1977","$6,495","$6,495","1+Year,1-Year","Unfurnished","40"
"","4","24-393025","11","LD","815   HAMPTON DR #5B","VENICE","2","2.00 (1 1 0 0)","1,801","18,223","2008","$6,500","$6,500","1+Year","Unfurnished","3"
"","23","24-417039","11","LD","615   Hampton Dr #A301","Venice","1","2.00 (1 0 1 0)","1,358","19,312","2004","$6,500","$6,500","1+Year","Unfurnished","34"
"","1","25515627","11","LD","2617   Abbot Kinney Blvd #2nd Flr.","Venice","3","2.00 (2 0 0 0)","1,264","4,276","1960","$6,500","$6,000","1+Year,12 Months","Unfurnished","97"
"","20","25527471","11","LD","815   HAMPTON DR #5B","VENICE","2","2.00 (1 1 0 0)","1,801","18,223","2008","$6,500","$6,250","1+Year","Unfurnished","14"
"","22","SB25002634MR","11","LD","36   Navy ST #8","VENICE","2","3.00 (2 0 1 0)","1,081","8,603","1985","$6,500","$6,500","1-Year","Unfurnished","14"
"","26","24-396831","11","LD","514   Grand Blvd #3","Venice","2","3.00 (2 0 1 0)","1,953","6,100","2024","$6,595","$6,595","1+Year","Unfurnished","4"
"","26","24-397329","11","LD","514   Grand Blvd #2","Venice","2","3.00 (2 0 1 0)","1,953","6,100","2024","$6,595","$6,595","12 Months,1+Year","Unfurnished","0"
"","20","25501693","11","LD","830   California Ave ","Venice","2","3.00 (2 0 1 0)","1,633","4,725","2013","$6,600","$6,600","1+Year","Unfurnished","4"
"","28","24-394195","11","LD","660   Rose AVE #1","VENICE","1","2.00 (1 0 1 0)","1,450","5,795","2002","$6,650","$6,650","1+Year","Unfurnished","95"
"","31","24-371345","11","LD","624   Sunset AVE #3","VENICE","2","2.00 (2 0 0 0)","1,552","4,802","1992","$6,650","$6,650","1+Year","Unfurnished","47"
"","21","24-372535","11","LD","205  N Venice Blvd #2","Venice","3","2.00 (2 0 0 0)","1,600","3,068","1991","$6,700","$6,500","12 Months","Unfurnished","85"
"","1","24-395999","11","LD","320   4th Ave  #2","Venice","2","2.00 (2 0 0 0)","2,200","5,211","1979","$6,850","$6,850","1+Year","Unfurnished","5"
"","17","25527259","11","LD","705   Sunset Ave #Front unit","Venice","2","2.00 (2 0 0 0)","1,180","5,793","1945","$6,850","$7,000","1+Year","Unfurnished","15"
"","28","24-381871","11","LD","700   Main St #18","Venice","1","1.00 (1 0 0 0)","1,300","26,081","2008","$6,900","$6,900","Renewal Options,Negotiable,Short Term Lease,Other,6 Months,12 Months,1+Year,1-Year","Furnished","50"
"","22","25519593","11","LD","28   28TH AVE #1","VENICE","2","2.00 (1 1 0 0)","1,650","2,640","1988","$6,995","$7,100","1+Year","Unfurnished","9"
"","25","24-408431","11","LD","1113   Electric Ave #2","Venice","1","2.00 (1 0 1 0)","1,542","14,390","2000","$7,000","$6,500","1+Year","Unfurnished","33"
"","34","25553369","11","LD","41   29th Ave #2","Venice","3","2.00 (2 0 0 0)","1,650","2,640","1972","$7,195","$7,195","1+Year","Unfurnished","16"
"","19","25550187","11","LD","205  N Venice Blvd #2","Venice","3","2.00 (2 0 0 0)","1,600","3,068","1991","$7,200","$7,200","12 Months","Unfurnished","10"
"","19","24-367817","11","LD","205  N Venice Blvd #1","Venice","3","2.00 (2 0 0 0)","1,600","3,068","1991","$7,200","$7,200","12 Months","Unfurnished","85"
"","20","24-428925","11","LD","815   Hampton Dr #2","Venice","2","2.00 (2 0 0 0)","1,801","18,222","2008","$7,400","$7,400","1+Year,Other","Both","46"
"","22","25532279","11","LD","633   Palms Blvd #B","Venice","2","2.00 (2 0 0 0)","1,379","5,400","1924","$7,495","$7,350","1+Year","Unfurnished","26"
"","19","25545737","11","LD","531   Venice Way ","Venice","2","2.00 (2 0 0 0)","2,200","4,493","1985","$7,500","$7,350","1+Year","Unfurnished","49"
"","20","24-410663","11","LD","533   Venice Way ","Venice","2","2.00 (2 0 0 0)","2,200","4,493","1985","$7,500","$7,500","1+Year","Unfurnished","14"
"","31","24-446063","11","LD","260   3rd AVE ","VENICE","2","3.00 (3 0 0 0)","2,024","3,028","2007","$7,750","$7,500","1+Year","Unfurnished","27"
"","11","25-490267","11","LD","526   Broadway St ","Venice","3","3.00 (2 0 1 0)","2,093","4,801","2007","$7,800","$7,800","1+Year,Renewal Options","Unfurnished","7"
"","29","24-465597","11","LD","15   Brooks Ave #A","Venice","2","3.00 (1 1 1 0)","1,900","0","1997","$7,995","$7,350","1+Year,24 Months,Negotiable","Unfurnished","229"
"","17","24-424434","11","LD","650   Rose Ave #1","Venice","2","3.00 (2 0 1 0)","1,600","5,242","1992","$7,995","$7,600","1+Year","Unfurnished","28"
"","31","24-393647","11","LD","514   Grand Blvd ","Venice","3","4.00 (3 0 1 0)","2,195","6,100","2024","$7,995","$7,995","1+Year","Unfurnished","11"
"","21","24-370513","11","LD","1113   ELECTRIC AVE #4","VENICE","1","2.00 (1 0 1 0)","1,210","14,390","2000","$8,000","$7,500","1+Year,Negotiable,1-Year","Unfurnished","82"
"","21","24-456391","11","LD","700   Main St #3","Venice","2","2.00 (2 0 0 0)","1,660","26,081","2008","$8,000","$7,800","1+Year","Unfurnished","79"
"","17","25-480987","11","LD","16   Park Ave ##A","Venice","3","3.00 (3 0 0 0)","1,597","4,809","2018","$8,000","$8,000","1+Year,1-Year,Negotiable,Season","Both","51"
"","13","25506135","11","LD","700   Main St #21","Venice","2","2.00 (1 0 1 0)","1,470","26,081","2008","$8,000","$8,000","1+Year","Unfurnished","2"
"","50","25508993","11","LD","714   Crestmoore Pl #A","Los Angeles","3","2.00 (2 0 0 0)","1,200","4,205","","$8,000","$8,000","12 Months,6 Months","Furnished","17"
"","21","24-438451","11","LD","344   Indiana Ave #C","Venice","2","3.00 (2 0 1 0)","2,069","5,283","1990","$8,250","$8,250","Other,1+Year,Negotiable,6 Months,1-Year","Both","90"
"","31","24-429123","11","LD","260   3rd AVE ","VENICE","2","3.00 (3 0 0 0)","2,024","3,028","2007","$8,250","$8,250","1+Year","Unfurnished","7"
"","58","SB24023676MR","11","LD","619   San Juan AVE #B","VENICE","3","3.00 (1 2 0 0)","2,260","9,935","2008","$8,495","$9,500","","Unfurnished","66"
"","46","CV25121467MR","11","LD","938   Palms BLVD #2","VENICE","3","3.00 (2 0 1 0)","1,932","4,916","2016","$8,500","$8,500","Negotiable","Unfurnished","38"
"","33","25521083","11","LD","258   3rd Ave ","Venice","2","2.00 (2 0 0 0)","1,886","3,028","2007","$8,500","$8,800","1-Year","Unfurnished","20"
"","20","24-459363","11","LD","918   7th Ave ","Venice","2","3.00 (2 0 1 0)","1,581","3,835","2013","$8,500","$8,500","1+Year","Unfurnished","66"
"","22","25527577","11","LD","426   Venice Way ","Venice","2","3.00 (1 1 1 0)","1,687","4,490","1947","$8,800","$8,500","1+Year","Unfurnished","30"
"","22","25509577","11","LD","1419   MAIN ST ","VENICE","2","3.00 (2 0 1 0)","1,888","6,617","2011","$8,850","$8,850","1+Year,1-Year,Negotiable","Both","32"
"","17","24-355653","11","LD","635   Santa Clara Ave ","Venice","2","3.00 (1 1 1 0)","1,850","5,184","2021","$8,995","$8,500","1+Year","Unfurnished","65"
"","1","24-421317","11","LD","460   S. Venice Blvd  ","Venice","3","4.00 (1 2 1 0)","2,119","3,390","","$9,000","$8,750","1+Year","Unfurnished","18"
"","36","24-457724","11","LD","538   Broadway St #1","Venice","2","2.00 (2 0 0 0)","1,800","5,001","2005","$9,000","$9,000","1-Year","Unfurnished","23"
"","16","24-438327","11","LD","1126   5th Ave ","Venice","2","2.00 (1 0 1 0)","1,608","10,250","1999","$9,000","$8,000","1+Year","Unfurnished","18"
"","32","24-465249","11","LD","512   Brooks Ave #4","Venice","3","3.00 (3 0 0 0)","2,356","14,160","2008","$9,000","$9,000","12 Months,Short Term Lease","Furnished","28"
"","1","25573229","11","LD","1415   Cabrillo Ave ","Venice","3","3.00 (3 0 0 0)","2,279","6,188","1989","$9,000","$9,000","1+Year","Unfurnished","7"
"","1","24-379633","11","LD","11   Brooks Ave #A","Venice","1","3.00 (3 0 0 0)","2,801","0","2000","$9,500","$8,500","1+Year","Unfurnished","72"
"","32","25505009","11","LD","512   Brooks Ave #4","Venice","3","3.00 (3 0 0 0)","2,356","14,160","2008","$9,850","$9,890","12 Months,Short Term Lease","Furnished","3"
"","28","24-400979","11","LD","549   Vernon Ave ","Venice","3","3.00 (2 0 1 0)","2,500","4,801","2011","$9,950","$9,950","1+Year,Other","Unfurnished","20"
"","19","25542741","11","LD","619   San Juan Ave #B","Venice","3","3.00 (3 0 0 0)","2,260","0","","$9,985","$9,985","1+Year","Unfurnished","18"
"","55","23-319007","11","LD","1046   Princeton Dr #111","Venice","3","4.00 (4 0 0 0)","3,700","46,277","2010","$9,999","$8,850","1+Year,1-Year","Both","409"
"","18","24-408801","11","LD","112   Brooks Ave ","Venice","3","2.00 (2 0 0 0)","1,239","3,000","1907","$10,000","$10,500","Negotiable,Short Term Lease,Other","Furnished","9"
"","26","SR25141232MR","11","LD","2208   Dell AVE ","VENICE","3","4.00 (3 0 1 0)","1,740","2,503","2009","$10,500","$10,500","1-Year","","12"
"","37","SB25064707MR","11","LD","2432   Penmar AVE #204","VENICE","4","5.00 (4 0 1 0)","3,000","5,536","2018","$10,995","$10,995","1-Year,Negotiable","","42"
"","1","25538115","11","LD","456   S. Venice Blvd  ","Venice","3","4.00 (1 2 1 0)","2,119","3,199","2021","$11,000","$11,000","1+Year","Unfurnished","28"
"","72","24-466501","11","LD","206  S Venice Blvd ","Venice","2","3.00 (2 0 1 0)","1,720","2,991","2005","$11,000","$10,500","1-Year,Month-to-Month,Negotiable,Season,Other,Short Term Lease,12 Months,6 Months","Furnished","30"
"","37","SB25042268MR","11","LD","2432   Penmar AVE #203","VENICE","4","5.00 (4 0 1 0)","3,000","5,536","2018","$11,500","$11,500","1-Year,Negotiable","Furnished","14"
"","50","24-464155","11","LD","1626   Electric Ave ","Venice","2","3.00 (3 0 0 0)","1,776","3,558","2005","$11,800","$12,000","Month-to-Month,Negotiable,Season","Furnished","56"
"","44","24-450549","11","LD","2319   Ocean Front Walk #1","Venice","3","2.00 (2 0 0 0)","2,300","2,520","1991","$12,500","$12,500","1+Year","Unfurnished","96"
"","1","25560239","11","LD","611   Broadway St ","Venice","3","2.00 (2 0 0 0)","2,916","5,199","2021","$13,995","$13,995","1-Year,Negotiable,1+Year","Unfurnished","18"
"","30","24-473039","11","LD","3007   Ocean Front Walk ","Venice","3","4.00 (1 3 0 0)","2,060","2,518","2008","$20,000","$20,000","Negotiable,Short Term Lease","Furnished","24"
"","72","25492119","11","LD","21   Market St ","Venice","3","3.00 (2 0 1 0)","4,135","7,513","1989","$25,000","$25,000","1+Year","Both","53"
